tweet_id,created_at,date,week,year,month,hour,weekday,period,username,platform,lang,location,hashtags,user_mentions,tweet_text_raw,text_clean,top_tfidf_term,likes,retweets,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
1.31e+18,2020-09-26,2020-09-26,2020-09-21,2020,9,0,Saturday,Aug-Sep 2020,ansisegle,Twitter for iPhone,en,Riga,"COVIDー19, tuberculosis","paimadhu, Forbes","RT @paimadhu: My new @Forbes piece: #COVIDー19 &amp; #tuberculosis pose a deadly, dual threat - a syndemic that feeds on social inequities and…",rt USER new USER piece amp tuberculosis pose deadly dual threat syndemic feed social inequity,tuberculosis,0,9179,0.7536792755126953,0.23617160320281982,0.010149157606065273,-0.74353011790663,Negative
1.31e+18,2020-09-28,2020-09-28,2020-09-28,2020,9,0,Monday,Aug-Sep 2020,border_farce,Twitter Web App,en,The English Channel,,"ukhomeoffice, CPhilpOfficial",@ukhomeoffice @CPhilpOfficial Here is the official Covid-19 advice for i̶l̶l̶e̶g̶a̶l̶ ̶m̶i̶g̶r̶a̶n̶t̶s̶ 'asylum se… https://t.co/J8Lr3FFIKi,USER USER official NUMBER advice asylum URL,asylum,0,326,0.08650615066289902,0.8812083005905151,0.032285481691360474,-0.054220668971538544,Neutral
1.31e+18,2020-09-27,2020-09-27,2020-09-21,2020,9,0,Sunday,Aug-Sep 2020,luketomhanrahan,Twitter for iPhone,en,"Cut and Shoot, TX",,luketomhanrahan,RT @luketomhanrahan: Deptford Covid-19 Test Centre - where people are turning up for tests and being turned away. Sheila's twelve year old…,rt USER deptford NUMBER test centre people turning test turned away sheila twelve year,test,1,1,0.6717796325683594,0.3184172809123993,0.009803162887692451,-0.6619764696806669,Negative
1.26e+18,2020-04-29,2020-04-29,2020-04-27,2020,4,0,Wednesday,Apr-Jun 2020,abc7chicago,True Anthem,en,"Chicago, Illinois",,,Coronavirus survivor: 69-year-old great grandmother returns home after being treated from COVID-19… https://t.co/4d798rmxyB,coronavirus survivor NUMBER great grandmother return home treated NUMBER URL,survivor,0,0,0.04289603605866432,0.835027277469635,0.12207666784524918,0.07918063178658485,Neutral
1.27e+18,2020-06-04,2020-06-04,2020-06-01,2020,6,0,Thursday,Apr-Jun 2020,luisedungso,Twitter for Android,en,Italy,"Libya, COVID19",MSF_Sea,RT @MSF_Sea: #Libya | The combination an escalating armed conflict and the arrival of #COVID19 is creating a crisis within a crisis. This…,rt USER libya combination escalating armed conflict arrival creating crisis within crisis,crisis,0,1,0.8000026941299438,0.19401651620864868,0.005980798974633217,-0.7940218951553106,Negative
1.26e+18,2020-05-07,2020-05-07,2020-05-04,2020,5,0,Thursday,Apr-Jun 2020,rosalesantulio,Twitter Web Client,en,Unknown,,,A crisis like no other: social reproduction and the regeneration of capitalist life during the COVID-19 pandemic… https://t.co/eom5yPdI61,crisis like social reproduction regeneration capitalist life NUMBER URL,reproduction,0,3,0.570277214050293,0.41043129563331604,0.019291501492261887,-0.5509857125580311,Negative
1.26e+18,2020-05-24,2020-05-24,2020-05-18,2020,5,0,Sunday,Apr-Jun 2020,kumarglg,Twitter for Android,en,New Delhi,,arpit9847,RT @arpit9847: Hope to Mankind... https://t.co/sgNPdrPxM9,rt USER hope mankind URL,hope,0,3156,0.008238136768341064,0.7684839367866516,0.22327789664268494,0.21503975987434387,Neutral
1.26e+18,2020-04-28,2020-04-28,2020-04-27,2020,4,0,Tuesday,Apr-Jun 2020,jacanab,Twitter for iPhone,en,Unknown,,abcmelbourne,"RT @abcmelbourne: 'Everything was crumbling around me': Jay didn't want handouts, but her pantry was empty https://t.co/7jIzShWZbB",rt USER everything crumbling around jay want handout pantry empty URL,empty,0,8,0.7263575196266174,0.2616478502750397,0.011994612403213978,-0.7143629072234035,Negative
1.27e+18,2020-06-20,2020-06-20,2020-06-15,2020,6,0,Saturday,Apr-Jun 2020,clapposimon,Twitter for iPhone,en,Unknown,,emmacockburn,"@emmacockburn Shouldn’t be protesting!!, COVID-19",USER protesting NUMBER,protesting,0,462,0.9073047041893005,0.08499545603990555,0.007699820213019848,-0.8996048839762807,Negative
1.26e+18,2020-05-03,2020-05-03,2020-04-27,2020,5,0,Sunday,Apr-Jun 2020,tommymt52,Twitter for iPad,en,Unknown,,80_mcswan,RT @80_mcswan: The National Trust for Scotland has been losing up to 1k members a week in the Covid-19 crisis NTS need to realise it goes m…,rt USER national trust scotland losing member week NUMBER crisis nt need realise go,losing,0,118,0.7671573758125305,0.22421692311763763,0.008625727146863937,-0.7585316486656666,Negative
1397847051338130000,2021-05-27,2021-05-27,2021-05-24,2021,5,0,Thursday,Apr-Jun 2021,robdn,Twitter Web App,en,"London, England",,,"Joe Biden has ordered the US intelligence community to intensify its efforts to study the origins of coronavirus, a… https://t.co/DhCYH4cMUj",joe biden ordered u intelligence community intensify effort study origin coronavirus URL,intensify,0,8,0.031091390177607536,0.9190225601196289,0.0498860664665699,0.018794676288962364,Neutral
1398665959859110000,2021-05-29,2021-05-29,2021-05-24,2021,5,0,Saturday,Apr-Jun 2021,rakhyrocks,Twitter for Android,en,"Mysore, Karnataka",,sapnamanna,RT @sapnamanna: UOM sets as an example to lead and stand by the students who have lost parents through Covid 19 ..educational institutions…,rt USER uom set example lead stand student lost parent covid NUMBER educational,educational,0,1,0.1341022402048111,0.7658693194389343,0.10002844035625458,-0.03407379984855652,Neutral
1.25e+18,2020-04-24,2020-04-24,2020-04-20,2020,4,0,Friday,Apr-Jun 2020,muhamma23135390,Twitter for Android,en,Raiwind,DGISPR,"ALIEN_PAK, TeamForPakistan","RT @ALIEN_PAK: #DGISPR @TeamForPakistan COAS was briefed in detail by Major General Asif Mehmood Goraya, DG operations &amp; planning NCOC abou…",rt USER dgispr USER coas briefed detail major general asif mehmood goraya dg operation amp planning ncoc,ncoc,0,21,0.018915100023150444,0.9414688348770142,0.03961600363254547,0.020700903609395027,Neutral
1400500000000000000,2021-06-03,2021-06-03,2021-05-31,2021,6,0,Thursday,Apr-Jun 2021,johnpaulsmiley,Twitter Web App,en,"London, England",,,COVID-19 more than health crisis - Global Times https://t.co/OxSsDs8fgG,NUMBER health crisis global time URL,global,0,447,0.21475829184055328,0.7301957607269287,0.05504593998193741,-0.15971235185861588,Neutral
1.31e+18,2020-10-04,2020-10-04,2020-09-28,2020,10,0,Sunday,Aug-Sep 2020,bauguesschris,Twitter for iPhone,en,"NC, USA",,BauguessChris,"RT @BauguessChris: President Trump did not call COVID-19 a hoax, according to AP and other fact-checkers https://t.co/eGUDm8WDy2",rt USER president trump call NUMBER hoax according ap URL,hoax,0,47,0.06531496345996857,0.886993408203125,0.04769156128168106,-0.017623402178287506,Neutral
1.31e+18,2020-10-09,2020-10-09,2020-10-05,2020,10,0,Friday,Aug-Sep 2020,matthewnewell67,Twitter for Android,en,Birmingham,,"Covid_19_UK, PapaFlerf, guardian",@Covid_19_UK @PapaFlerf @guardian Nope. More facts for you. https://t.co/G5MLrsoFD4,USER USER USER nope fact URL,nope,0,1,0.2600712180137634,0.7000564932823181,0.03987232595682144,-0.22019889205694199,Neutral
1404180000000000000,2021-06-13,2021-06-13,2021-06-07,2021,6,0,Sunday,Apr-Jun 2021,prouddoggiemom,Twitter for iPhone,en,Unknown,,CAPublicHealth,RT @CAPublicHealth: Pregnant or planning for pregnancy? You might have questions about the COVID-19 vaccines. Dr. Saavedra explains why it’…,rt USER pregnant planning pregnancy might question NUMBER vaccine saavedra explains,pregnancy,0,71,0.05766741931438446,0.9176292419433594,0.024703310802578926,-0.032964108511805534,Neutral
1.26e+18,2020-05-24,2020-05-24,2020-05-18,2020,5,0,Sunday,Apr-Jun 2020,dvgym,Twitter for Android,en,United States,,RepMaryFranson,RT @RepMaryFranson: No state has a higher percentage of COVID-19 deaths from nursing home residents than Minnesota. https://t.co/B4qjpkmxJK,rt USER state higher percentage NUMBER death nursing home resident minnesota URL,minnesota,0,3,0.3994785249233246,0.5787657499313354,0.021755728870630264,-0.3777227960526943,Neutral
1.26e+18,2020-05-22,2020-05-22,2020-05-18,2020,5,0,Friday,Apr-Jun 2020,commuterkrewe,Twitter for Android,en,"Baton Rouge, LA",,BRAC_BatonRouge,Just published by our friends @BRAC_BatonRouge is this map of COVID-19 testing sites in the nine-parish region.… https://t.co/pPL0UJUFiM,published friend USER map NUMBER testing site URL,site,0,57,0.00789488572627306,0.9279491901397705,0.0641559362411499,0.05626105051487684,Neutral
1397144616168790000,2021-05-25,2021-05-25,2021-05-24,2021,5,0,Tuesday,Apr-Jun 2021,advantech_iiot,Twitter for Advertisers,en,Europe,,,"🥝 Food &amp; beverage sector faces many challenges, one of them being the Covid-19 global pandemic. 🥝 Read Advantech a… https://t.co/Z03SNoFhaF",food amp beverage sector face many challenge one NUMBER global pandemic read advantech URL,sector,0,557,0.6218054890632629,0.35727185010910034,0.02092266082763672,-0.6008828282356262,Negative
1.31e+18,2020-10-01,2020-10-01,2020-09-28,2020,10,0,Thursday,Aug-Sep 2020,jdlfox94,Twitter for Android,en,Unknown,,"Distinctly_Digi, wildgooseevents, marketingdonut",RT @Distinctly_Digi: Brilliant to see our @wildgooseevents success story feature in @marketingdonut today. A great example of how a decisiv…,rt USER brilliant see USER success story feature USER today great example,feature,5,3,0.0034518216270953417,0.015009437687695026,0.9815387725830078,0.9780869509559125,Positive
1.31e+18,2020-09-22,2020-09-22,2020-09-21,2020,9,0,Tuesday,Aug-Sep 2020,geanalyst,Twitter Web App,en,"USA, London, Asia.",,theSundaily,RT @theSundaily: Covid-19 patients not allowed to vote - Ismail Sabri https://t.co/Nxe0KbYlcy,rt USER NUMBER patient allowed vote ismail sabri URL,vote,0,67,0.5413193702697754,0.45032942295074463,0.00835117232054472,-0.5329681979492307,Negative
1.32e+18,2020-10-14,2020-10-14,2020-10-12,2020,10,0,Wednesday,Aug-Sep 2020,hamishbmac,Twitter Web App,en,Unknown,ukcovid,,The definition of madness - repeating the same action and expecting a different outcome #ukcovid https://t.co/NiOQ3NXdz4,definition madness repeating action expecting different outcome ukcovid URL,madness,0,0,0.7662239074707031,0.22141419351100922,0.012361952103674412,-0.7538619553670287,Negative
1401960000000000000,2021-06-07,2021-06-07,2021-06-07,2021,6,0,Monday,Apr-Jun 2021,cdnewsdispatch,WordPress.com,en,Unknown,"Spain, trainingcamp, COVID19",,#Spain call up four extra players for #trainingcamp after #COVID19 positive https://t.co/balAHCnnbT,spain call four extra player trainingcamp positive URL,extra,0,176,0.03801325336098671,0.9314553737640381,0.030531391501426697,-0.007481861859560013,Neutral
1.26e+18,2020-05-02,2020-05-02,2020-04-27,2020,5,0,Saturday,Apr-Jun 2020,summer7570,Twitter for iPad,en,Unknown,,,Barr Fears Ongoing Lockdowns Are ‘Unduly Discriminatory’ Against ‘Religious Liberty or Speech’ “His eminence “ say… https://t.co/drJukAZYH0,barr fear ongoing lockdown unduly discriminatory religious liberty speech eminence URL,liberty,0,49,0.7420175671577454,0.25074610114097595,0.007236331235617399,-0.734781235922128,Negative
1.27e+18,2020-06-17,2020-06-17,2020-06-15,2020,6,0,Wednesday,Apr-Jun 2020,robininpenn,Twitter for Android,en,Pennsyvania,,JayInslee,RT @JayInslee: I’m focused on fighting COVID-19 and against systemic racism. It’s too bad the president isn’t focused on either.,rt USER focused fighting NUMBER systemic racism bad president focused either,focused,0,0,0.8526562452316284,0.13118690252304077,0.0161567572504282,-0.8364994879812002,Negative
1.26e+18,2020-04-29,2020-04-29,2020-04-27,2020,4,0,Wednesday,Apr-Jun 2020,duvarenglish,Twitter for iPhone,en,"İstanbul, Türkiye",,,CORONAVIRUS UPDATES - Some 120 inmates in four different prisons in Turkey have been diagnosed with the novel coron… https://t.co/kAAJyUPakO,coronavirus update NUMBER inmate four different prison turkey diagnosed novel URL,inmate,0,2,0.2204604297876358,0.765233039855957,0.01430648285895586,-0.20615394692867994,Neutral
1389993025208820000,2021-05-05,2021-05-05,2021-05-03,2021,5,0,Wednesday,Apr-Jun 2021,warshipcam,Twitter Web App,en,"Virginia, USA",,,Indian Navy chart of ongoing massive oxygen resupply effort for COVID-19 relief and where the 7 ships are located -… https://t.co/E1G5W80kKI,indian navy chart ongoing massive oxygen resupply effort NUMBER relief NUMBER ship located URL,ship,0,2,0.014621769078075886,0.9122275114059448,0.07315069437026978,0.05852892529219389,Neutral
1406290000000000000,2021-06-19,2021-06-19,2021-06-14,2021,6,0,Saturday,Apr-Jun 2021,delhicomplaint,Twitter Web App,en,India,,NDTAofficial,"RT @NDTAofficial: Make CP Zerotolerancezone,it is nohawking novending zone,overcrowding hapens when illegalhawkers block pedestriancorridor…",rt USER make cp zerotolerancezone nohawking novending zone overcrowding hapens illegalhawkers block,zone,0,1,0.7739716172218323,0.21683067083358765,0.00919772032648325,-0.764773896895349,Negative
1.26e+18,2020-05-01,2020-05-01,2020-04-27,2020,5,0,Friday,Apr-Jun 2020,frank73585928,Twitter for iPhone,en,"Anfield, London",,nickmangwana,@nickmangwana Why is Muchinguri still in leadership after her utterances on Covid 19 ?,USER muchinguri still leadership utterance covid NUMBER,leadership,0,0,0.5598995685577393,0.4293535053730011,0.010746908374130726,-0.5491526601836085,Negative
1403260000000000000,2021-06-11,2021-06-11,2021-06-07,2021,6,0,Friday,Apr-Jun 2021,pktbobl,Twitter for Android,en,Pune India,"UP, YogiAdityanath, BJP, JPNadda, NarendraModi",ians_india,"RT @ians_india: #UP CM #YogiAdityanath called on #BJP chief #JPNadda after his meeting with PM #NarendraModi, during his visit to the natio…",rt USER cm yogiadityanath called bjp chief jpnadda meeting pm narendramodi visit,bjp,0,2,0.007418795954436064,0.9282591342926025,0.0643220841884613,0.05690328823402524,Neutral
1389950152123690000,2021-05-05,2021-05-05,2021-05-03,2021,5,0,Wednesday,Apr-Jun 2021,mannan_prakash,Twitter for Android,en,Chennai,,,TN registered 23286 Covid positive cases today. 6291 cases in Chennai alone. Be safe. Wear mask. Keep social… https://t.co/Kwny0mPWIU,tn registered NUMBER covid positive case today NUMBER case chennai alone safe wear mask keep URL,registered,0,594,0.10789687186479568,0.8337963819503784,0.05830670893192291,-0.04959016293287277,Neutral
1.3e+18,2020-08-28,2020-08-28,2020-08-24,2020,8,0,Friday,Aug-Sep 2020,julesmogale,Twitter Web App,en,"Cape Town, South Africa",,UCTHealthSci,"RT @UCTHealthSci: ""COVID-19 has forced us to pause &amp; change how we do things on many fronts."" Today we celebrate Head of Global Surgery, A…",rt USER NUMBER forced u pause amp change thing many front today celebrate head global surgery,surgery,0,0,0.02664480358362198,0.5252552032470703,0.4480999708175659,0.42145516723394394,Neutral
1401260000000000000,2021-06-05,2021-06-05,2021-05-31,2021,6,0,Saturday,Apr-Jun 2021,samuelbuttner1,Twitter Web App,en,"London, England",,_taylorhudak,"RT @_taylorhudak: ""It literally keeps me awake at night."" Former Chief Scientist of Pfizer, Dr. Michael Yeadon, reveals his biggest fear…",rt USER literally keep awake night former chief scientist pfizer michael yeadon reveals biggest,literally,0,14,0.46666187047958374,0.492630273103714,0.04070782661437988,-0.42595404386520386,Neutral
1.26e+18,2020-05-02,2020-05-02,2020-04-27,2020,5,0,Saturday,Apr-Jun 2020,erengwam,Twitter for iPhone,en,Unknown,,LToddWood,RT @LToddWood: The elites have pushed Armageddon narratives regarding Covid-19 because the consequences of economic despair will be less li…,rt USER elite pushed armageddon narrative regarding NUMBER consequence economic despair less,narrative,0,26,0.6695488691329956,0.3182702660560608,0.012180850841104984,-0.6573680182918906,Negative
1.26e+18,2020-05-17,2020-05-17,2020-05-11,2020,5,0,Sunday,Apr-Jun 2020,gurtejinsan0000,Twitter for Android,en,kaithal (Haryana),Covid_19,dr_msg_topic,"RT @dr_msg_topic: Devotees of Saint Ram Rahim Ji again come forward to help humanity in this time of #Covid_19. Today's morning, a canal b…",rt USER devotee saint ram rahim ji come forward help humanity time today morning canal,humanity,0,400,0.009624239057302475,0.41805580258369446,0.5723199248313904,0.5626956857740879,Positive
1.31e+18,2020-09-13,2020-09-13,2020-09-07,2020,9,0,Sunday,Aug-Sep 2020,bruhdistributor,Twitter for Android,en,"North Carolina, USA",,DeAnna4Congress,"@DeAnna4Congress If you have a problem with this, it's because you're showing symptoms. And I don't remember anythi… https://t.co/SRGWnEfK0z",USER problem showing symptom remember URL,showing,0,1,0.6037535667419434,0.38311728835105896,0.013129121623933315,-0.59062444511801,Negative
1.31e+18,2020-09-24,2020-09-24,2020-09-21,2020,9,0,Thursday,Aug-Sep 2020,allied1999,Twitter for iPhone,en,"North Carolina, USA",,"Kristen68601375, eileen_davidson",@Kristen68601375 @eileen_davidson You can’t get COVID-19 when you’re protesting. Didn’t you know that? You’re eve… https://t.co/Yb3mZu8KUr,USER USER get NUMBER protesting know URL,protesting,0,128,0.7080651521682739,0.2787889838218689,0.013145877048373222,-0.6949192751199007,Negative
1.25e+18,2020-04-25,2020-04-25,2020-04-20,2020,4,0,Saturday,Apr-Jun 2020,lorainmm,Twitter for iPhone,en,South Africa,,HealthZA,"RT @HealthZA: REPORTING OF DEATHS Today we are saddened to report 7 more deaths, making the total number of deaths 86. The new deaths are f…",rt USER reporting death today saddened report NUMBER death making total number death NUMBER new death,death,0,0,0.888666570186615,0.10561233013868332,0.005721196532249451,-0.8829453736543655,Negative
1.27e+18,2020-06-14,2020-06-14,2020-06-08,2020,6,0,Sunday,Apr-Jun 2020,kamranraees85,Twitter for Android,en,Unknown,WeWantMustafaKamal,AliayubPSP,RT @AliayubPSP: #WeWantMustafaKamal SMK Said' governments around the world are facilitating their doctors and paramedics because they’ve be…,rt USER wewantmustafakamal smk said government around world facilitating doctor paramedic,around,0,1385,0.019472569227218628,0.6832176446914673,0.2973097562789917,0.27783718705177307,Neutral
1.27e+18,2020-06-13,2020-06-13,2020-06-08,2020,6,0,Saturday,Apr-Jun 2020,jgvjaime,Twitter Web App,en,Bogota,,,Found Evidence that 'Blood Type' plays a Role in COVID-19 Preliminary data from 23andMe's ongoing genetic study of… https://t.co/axHKageWAS,found evidence blood type play role NUMBER preliminary data ongoing genetic study URL,genetic,0,294,0.027847636491060257,0.9382503032684326,0.03390207886695862,0.006054442375898361,Neutral
1.31e+18,2020-09-30,2020-09-30,2020-09-28,2020,9,0,Wednesday,Aug-Sep 2020,burghyshouse,Twitter for iPhone,en,"Plattsburgh, NY",,PlattsAthletics,RT @PlattsAthletics: Do your part to prevent the spread of COVID-19 and keep our community safe. Wear a mask and follow safety guidelines.…,rt USER part prevent spread NUMBER keep community safe wear mask follow safety,follow,0,0,0.059806276112794876,0.7618846893310547,0.17830902338027954,0.11850274726748466,Neutral
1.26e+18,2020-05-01,2020-05-01,2020-04-27,2020,5,0,Friday,Apr-Jun 2020,rogerpgervais,Twitter for iPhone,en,"Ottawa, Canada",,adequatehousing,RT @adequatehousing: COVID-19 has revealed something astonishing and ugly-that it takes a global pandemic that could wipe out humanity to g…,rt USER NUMBER revealed something astonishing take global pandemic could wipe humanity,wipe,0,26,0.9191518425941467,0.07527269423007965,0.0055754478089511395,-0.9135763947851956,Negative
1.3e+18,2020-08-31,2020-08-31,2020-08-31,2020,8,0,Monday,Aug-Sep 2020,tmwb1,LinkedIn,en,Unknown,COVID,,"Today is a day for a lot of good news. Here the hope for a treatment for #COVID-19 This would be wonderful, instead… https://t.co/YNd3kOBoKN",today day lot good news hope treatment NUMBER would wonderful URL,wonderful,0,2,0.0037394517567008734,0.014512688852846622,0.9817478060722351,0.9780083543155342,Positive
1.26e+18,2020-05-01,2020-05-01,2020-04-27,2020,5,0,Friday,Apr-Jun 2020,amirasyraffff,Twitter for iPhone,en,malaysia,,,"If everyone is worried about covid-19 cases increasing after 4th may, why dont people just keep stay at home and pr… https://t.co/b9E0pck2Dq",everyone worried NUMBER case increasing may dont people keep stay home URL,dont,0,494,0.5854814052581787,0.3963218331336975,0.018196845427155495,-0.5672845598310232,Negative
1397228538361690000,2021-05-25,2021-05-25,2021-05-24,2021,5,0,Tuesday,Apr-Jun 2021,joan_kem,Twitter for iPhone,en,"Kampala, Uganda",YLDCupdates,YouthLivelihoo1,RT @YouthLivelihoo1: #YLDCupdates: WARNING ⚠️ The number of new COVID-19 cases have increased with a number of people dying. Lets prote…,rt USER yldcupdates warning number new NUMBER case increased number people dying let,dying,0,16,0.791255533695221,0.20089267194271088,0.007851758040487766,-0.7834037756547332,Negative
1390753294218260000,2021-05-07,2021-05-07,2021-05-03,2021,5,0,Friday,Apr-Jun 2021,sharonshepshan,Twitter for iPhone,en,Canada,,GOPLeader,@GOPLeader just to let you know that I’ve had to jail terms from Facebook won a 24 hour and the other a 12 hour and… https://t.co/2Cq10CNxDd,USER let know jail term facebook NUMBER hour NUMBER hour URL,hour,0,132,0.17220135033130646,0.7861780524253845,0.04162051901221275,-0.1305808313190937,Neutral
1.26e+18,2020-05-01,2020-05-01,2020-04-27,2020,5,0,Friday,Apr-Jun 2020,sny_byzt,Twitter for Android,en,Unknown,,,Covid 19 https://t.co/KVWej7nfnK,covid NUMBER URL,covid,0,30,0.19162149727344513,0.7481055855751038,0.06027284637093544,-0.1313486509025097,Neutral
1402710000000000000,2021-06-09,2021-06-09,2021-06-07,2021,6,0,Wednesday,Apr-Jun 2021,nursingtheoryco,Twitter for iPhone,en,Earth,nurses,,"Hey #nurses, if we planned a in-person COVID-19 appropriate gathering for 2022 would you join? Where would you wa… https://t.co/IgqT22vABu",hey nurse planned NUMBER appropriate gathering NUMBER would join would URL,would,0,0,0.014542240649461746,0.9198964238166809,0.06556133925914764,0.0510190986096859,Neutral
1.31e+18,2020-10-02,2020-10-02,2020-09-28,2020,10,0,Friday,Aug-Sep 2020,ok_boomrrr,Twitter for Android,en,Unknown,,hoe_rry,RT @hoe_rry: a Covid-19 patient was raped by an ambulance driver. i hate to wake up in this society,rt USER NUMBER patient raped ambulance driver hate wake society,raped,0,942,0.9479515552520752,0.047544799745082855,0.004503733478486538,-0.9434478217735887,Negative
1.25e+18,2020-04-27,2020-04-27,2020-04-27,2020,4,0,Monday,Apr-Jun 2020,drpatfarrell,Twitter Web Client,en,United States,"news, feedly",,Study of twins reveals genetic effect on Covid-19 symptoms https://t.co/ctm18Y5M6e #news #feedly,study twin reveals genetic effect NUMBER symptom URL news feedly,twin,0,96,0.03767301142215729,0.9294955134391785,0.032831452786922455,-0.004841558635234833,Neutral
1.26e+18,2020-05-05,2020-05-05,2020-05-04,2020,5,0,Tuesday,Apr-Jun 2020,xrbustelo,Twitter for iPhone,en,"Salamanca, Spain",,"salvafabbiano, Cell_Metabolism","RT @salvafabbiano: Need a break from COVID-19 news? Make sure to check out the latest issue of @Cell_Metabolism , featuring a cool cover (a…",rt USER need break NUMBER news make sure check latest issue USER featuring cool cover,cool,0,62,0.003398488974198699,0.17788389325141907,0.8187176585197449,0.8153191695455462,Positive
1389528368891270000,2021-05-04,2021-05-04,2021-05-03,2021,5,0,Tuesday,Apr-Jun 2021,pablosantossanz,Twitter Web App,en,"Granada, Spain",,,Will India’s devastating COVID-19 surge provide data that clear up its death ‘paradox’? https://t.co/M0xjDhlB0J,india devastating NUMBER surge provide data clear death paradox URL,devastating,0,1053,0.565239667892456,0.4192523956298828,0.015507915057241917,-0.5497317528352141,Negative
1.31e+18,2020-09-17,2020-09-17,2020-09-14,2020,9,0,Thursday,Aug-Sep 2020,loondale,Twitter Web App,en,"Pennsylvania, USA",COVID,"LbMoult, kylegriffin1, DNC",RT @LbMoult: @kylegriffin1 Because it’s very relevant that the majority of #COVID deaths occurred in @dnc run blue States whose Governors p…,rt USER USER relevant majority covid death occurred USER run blue state whose governor,relevant,0,145,0.16607385873794556,0.7860404253005981,0.04788566753268242,-0.11818819120526314,Neutral
1.26e+18,2020-05-05,2020-05-05,2020-05-04,2020,5,0,Tuesday,Apr-Jun 2020,stephmachado,Twitter Web App,en,"Providence, RI",,,NEW: Mayor Jorge Elorza's administration anticipates losing $8.2 million in revenue this fiscal year due to COVID-1… https://t.co/WBaZgC50Ih,new mayor jorge elorza administration anticipates losing NUMBER million revenue fiscal year due NUMBER URL,losing,0,6,0.7053711414337158,0.2841028571128845,0.010525953024625778,-0.69484518840909,Negative
1405250000000000000,2021-06-16,2021-06-16,2021-06-14,2021,6,0,Wednesday,Apr-Jun 2021,techchatsa,Revive Social App,en,South Africa,"Hospital, covid, icu, news, portablebuilding",,Inflatable #Hospital Isolation Wards | https://t.co/e33XAkgb40 #covid #icu #news #portablebuilding,inflatable hospital isolation ward URL covid icu news portablebuilding,ward,0,201,0.13414907455444336,0.8254618048667908,0.04038914665579796,-0.0937599278986454,Neutral
1.26e+18,2020-05-02,2020-05-02,2020-04-27,2020,5,0,Saturday,Apr-Jun 2020,963annaquay,Twitter Web App,en,"Auckland, New Zealand",covidtracing,,5g enables data miners to collect it and realtime and locate you. I wonder if #covidtracing needs 5g to work proper… https://t.co/oDvMHmwBhX,enables data miner collect realtime locate wonder covidtracing need work URL,enables,0,19,0.027216289192438126,0.8057105541229248,0.1670731008052826,0.13985681161284447,Neutral
1.31e+18,2020-10-03,2020-10-03,2020-09-28,2020,10,0,Saturday,Aug-Sep 2020,v8dreaming,Twitter for iPhone,en,Unknown,,,He’s going to “miraculously” get better and claim the whole thing is bullshit/no worse than the flu/nothing to worr… https://t.co/qZK6jH1kaC,going miraculously get better claim whole thing worse URL,whole,0,71,0.5183590054512024,0.3693018853664398,0.11233903467655182,-0.4060199707746506,Negative
1398657497725080000,2021-05-29,2021-05-29,2021-05-24,2021,5,0,Saturday,Apr-Jun 2021,stromruby,Twitter for iPhone,en,Unknown,,DJDeMario1,"RT @DJDeMario1: ""discovered ‘unique fingerprints’ in the virus while analyzing COVID-19 samples last year as they worked on a vaccine. Thos…",rt USER discovered unique fingerprint virus analyzing NUMBER sample last year worked vaccine,fingerprint,0,560,0.022650498896837234,0.9378039836883545,0.0395454540848732,0.016894955188035965,Neutral
1.26e+18,2020-04-30,2020-04-30,2020-04-27,2020,4,0,Thursday,Apr-Jun 2020,kiribiri1,Twitter Web App,en,Italy,,vvanwilgenburg,RT @vvanwilgenburg: Autonomous Administration of North and East Syria announced that the curfew was extended until May 11 due to COVID-19 t…,rt USER autonomous administration north east syria announced curfew extended may NUMBER due NUMBER,curfew,0,20,0.19285939633846283,0.7948163151741028,0.01232439186424017,-0.18053500447422266,Neutral
1.3e+18,2020-08-31,2020-08-31,2020-08-31,2020,8,0,Monday,Aug-Sep 2020,sstkrish2004,Twitter for Android,en,Unknown,,iAnkurSingh,"RT @iAnkurSingh: Ravish said whole country should adopt Kerala Model to fight COVID-19, Gujarat model is a failure. Now, Gujarat- 69.5k te…",rt USER ravish said whole country adopt kerala model fight NUMBER gujarat model failure NUMBER,model,0,3977,0.6063210368156433,0.3780592679977417,0.015619673766195774,-0.5907013630494475,Negative
1404160000000000000,2021-06-13,2021-06-13,2021-06-07,2021,6,0,Sunday,Apr-Jun 2021,imjusthereuc,Twitter for Android,en,Canada,,CBCManitoba,RT @CBCManitoba: Rampant myths and misinformation stand in the way of returning to normal after the pandemic. Here are some of the most pop…,rt USER rampant myth misinformation stand way returning normal pandemic,returning,0,60,0.8300332427024841,0.16371455788612366,0.006252206861972809,-0.8237810358405113,Negative
1389520126672740000,2021-05-04,2021-05-04,2021-05-03,2021,5,0,Tuesday,Apr-Jun 2021,swapnilbdhawale,Twitter for iPhone,en,"Shirur, India","pune, oxygen, covid",notesofaseekr,RT @notesofaseekr: Urgently requiring ICU bed in #pune #oxygen #covid Name Maya Srinivasan Age 64 Current state - at home Oxygen levels…,rt USER urgently requiring icu bed pune oxygen covid name maya srinivasan age NUMBER current state home oxygen,oxygen,0,0,0.10317050665616989,0.8763830661773682,0.020446427166461945,-0.08272407948970795,Neutral
